ID;Beweging;TrajectName;Timestamp;ShipID;CEMTKlasse;Width;Length;DimensionA;DimensionB;DimensionC;DimensionD
2215960;IN;Traject3;2018-05-01 00:06:30.787;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2216094;IN;Traject2;2018-05-01 00:14:20.717;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2216388;IN;Traject1;2018-05-01 00:35:20.773;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2218087;IN;Traject6;2018-05-15 01:15:43.030;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2218492;IN;Traject5;2018-05-15 01:51:12.613;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2226865;IN;Traject4;2018-05-15 06:17:22.940;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2227072;IN;Traject3;2018-05-15 06:23:18.300;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2227243;IN;Traject2;2018-05-15 06:31:02.020;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2227617;IN;Traject1;2018-05-15 06:50:47.503;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2229874;IN;Traject1;2018-05-20 12:04:01.313;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2230091;IN;Traject2;2018-05-20 12:18:41.503;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2230496;IN;Traject3;2018-05-20 12:36:21.097;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2230621;IN;Traject4;2018-05-20 12:43:47.317;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2230659;IN;Traject5;2018-05-20 12:50:26.567;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
2232008;IN;Traject6;2018-05-20 13:40:37.167;1BDF354D-2A8B-4AA6-A6F3-D4A923639340;III;8;73;61;12;6;2
58450;IN;Traject1;2018-05-15 09:06:55.863;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
59108;IN;Traject2;2018-05-15 09:21:11.193;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
60204;IN;Traject3;2018-05-15 09:42:30.383;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
60287;IN;Traject4;2018-05-15 09:49:29.810;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
60324;IN;Traject5;2018-05-15 09:55:40.427;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
61250;IN;Traject6;2018-05-15 10:41:00.540;D13DB345-C2FA-4B0B-850F-1FDA0EA57C47;I;5;39;32;7;1;4
2382230;IN;Traject6;2018-05-08 06:21:20.933;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2382735;IN;Traject5;2018-05-08 07:01:50.453;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2383068;IN;Traject4;2018-05-08 07:28:20.467;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2383148;IN;Traject3;2018-05-08 07:34:30.997;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2383240;IN;Traject2;2018-05-08 07:42:40.723;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2383543;IN;Traject1;2018-05-14 09:13:16.450;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2383798;IN;Traject2;2018-05-14 09:27:45.787;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2384378;IN;Traject3;2018-05-14 10:06:55.893;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2384600;IN;Traject4;2018-05-14 10:14:56.563;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2384638;IN;Traject5;2018-05-14 10:21:35.963;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
2385187;IN;Traject6;2018-05-14 11:02:05.673;EB74EEF2-42EA-4095-8A6C-F630B94DB605;III;8;55;43;12;2;6
30672;IN;Traject6;2018-05-23 21:53:22.330;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
45780;IN;Traject5;2018-05-24 06:54:32.970;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
46217;IN;Traject4;2018-05-24 07:16:32.853;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
46433;IN;Traject3;2018-05-24 07:23:32.663;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
46620;IN;Traject2;2018-05-24 07:33:03.273;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
47008;IN;Traject1;2018-05-24 07:55:58.110;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
48761;IN;Traject1;2018-05-29 21:53:34.507;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
49029;IN;Traject2;2018-05-29 22:05:57.623;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
49201;IN;Traject3;2018-05-29 22:21:41.610;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
49373;IN;Traject4;2018-05-29 22:28:41.643;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
49553;IN;Traject5;2018-05-29 22:36:41.997;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
50449;IN;Traject6;2018-05-29 23:08:51.693;F8EC2713-6795-4878-82BA-05EDE22A45B6;IV;9;80;70;10;5;4
2629231;IN;Traject1;2018-05-29 16:01:02.083;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2629364;IN;Traject2;2018-05-29 16:12:31.723;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2629471;IN;Traject3;2018-05-29 16:27:19.203;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2629538;IN;Traject4;2018-05-29 16:33:11.153;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2629559;IN;Traject5;2018-05-29 16:37:58.173;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2629956;IN;Traject6;2018-05-29 17:06:03.450;F32F32DE-1248-424B-B9C1-394E5B3D5F80;III;8;77;64;13;6;2
2695535;IN;Traject6;2018-05-08 05:52:18.580;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2696233;IN;Traject5;2018-05-08 06:30:10.793;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2696587;IN;Traject4;2018-05-08 06:53:09.487;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2696708;IN;Traject3;2018-05-08 06:58:49.940;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2696843;IN;Traject2;2018-05-08 07:07:09.777;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2697698;IN;Traject1;2018-05-08 07:33:09.583;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2698198;IN;Traject6;2018-05-16 13:22:14.083;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2698198;IN;Traject1;2018-05-16 13:22:14.083;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2700134;IN;Traject6;2018-05-24 21:03:53.083;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2701192;IN;Traject5;2018-05-24 21:54:04.573;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2710619;IN;Traject4;2018-05-25 05:01:34.810;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2710709;IN;Traject3;2018-05-25 05:09:14.663;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2710803;IN;Traject2;2018-05-25 05:19:10.647;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2711299;IN;Traject1;2018-05-25 05:45:21.327;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2713828;IN;Traject1;2018-05-30 16:28:18.260;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2713903;IN;Traject2;2018-05-30 16:40:10.330;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2714437;IN;Traject3;2018-05-30 17:00:29.423;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2714526;IN;Traject4;2018-05-30 17:07:43.007;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2714643;IN;Traject5;2018-05-30 17:13:29.047;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
2715676;IN;Traject6;2018-05-30 18:06:45.567;F8A7C71E-C315-4BB3-9837-4C0B063E2790;IV;9;90;75;15;7;2
4384041;IN;Traject6;2018-05-03 18:20:19.690;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4384208;IN;Traject5;2018-05-03 18:50:09.293;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4384335;IN;Traject4;2018-05-03 19:11:38.750;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4384368;IN;Traject3;2018-05-03 19:17:08.813;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4384400;IN;Traject2;2018-05-03 19:23:29.980;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4384491;IN;Traject1;2018-05-03 19:40:30.597;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388171;IN;Traject1;2018-05-04 15:20:44.210;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388233;IN;Traject2;2018-05-04 15:33:54.790;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388282;IN;Traject3;2018-05-04 15:46:59.143;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388307;IN;Traject4;2018-05-04 15:52:20.197;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388333;IN;Traject5;2018-05-04 15:58:10.463;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4388481;IN;Traject6;2018-05-04 16:23:49.710;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4389992;IN;Traject6;2018-05-14 22:52:08.687;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4390200;IN;Traject5;2018-05-14 23:29:14.660;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4390355;IN;Traject4;2018-05-14 23:55:24.100;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4390394;IN;Traject3;2018-05-15 00:01:52.607;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4390434;IN;Traject2;2018-05-15 00:09:33.023;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4390550;IN;Traject1;2018-05-15 00:31:13.353;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4394604;IN;Traject1;2018-05-15 08:07:41.450;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4394736;IN;Traject2;2018-05-15 08:21:14.360;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4394833;IN;Traject3;2018-05-15 08:38:43.473;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4394866;IN;Traject4;2018-05-15 08:45:14.423;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4394896;IN;Traject5;2018-05-15 08:50:13.753;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4395066;IN;Traject6;2018-05-15 09:20:09.000;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4397936;IN;Traject6;2018-05-17 21:34:58.253;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4404940;IN;Traject6;2018-05-23 02:08:54.687;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4410079;IN;Traject6;2018-05-25 20:41:55.630;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4415120;IN;Traject6;2018-05-28 20:26:15.920;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
4416236;IN;Traject6;2018-05-30 10:34:26.047;27533C85-C593-4FFF-8EF2-FADA4850F477;IV;8;85;73;12;4;4
2800591;IN;Traject6;2018-05-07 22:02:06.030;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
2801244;IN;Traject5;2018-05-07 22:40:52.170;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
2811698;IN;Traject4;2018-05-08 06:14:02.037;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
2811731;IN;Traject3;2018-05-08 06:19:31.803;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
2811907;IN;Traject2;2018-05-08 06:27:01.007;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
2812473;IN;Traject1;2018-05-08 06:49:16.530;6C2476F5-A9A8-408A-AFFC-6EDBE102D23B;III;6;55;47;8;5;1
1175685;IN;Traject6;2018-05-26 11:03:10.247;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
1175799;IN;Traject5;2018-05-26 11:31:57.237;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
1175961;IN;Traject4;2018-05-26 11:53:14.003;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
1175986;IN;Traject3;2018-05-26 11:57:59.333;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
1176060;IN;Traject2;2018-05-26 12:04:15.113;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
1176146;IN;Traject1;2018-05-26 12:18:44.000;B7F936A4-A55A-4626-99C9-8B8AC3FD356A;I;5;38;28;10;3;2
2696261;IN;Traject1;2018-05-22 11:07:25.233;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2696418;IN;Traject2;2018-05-22 11:20:01.633;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2696644;IN;Traject3;2018-05-22 11:35:13.877;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2696657;IN;Traject4;2018-05-22 11:42:08.247;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2696680;IN;Traject5;2018-05-22 11:46:47.357;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2697040;IN;Traject6;2018-05-22 12:14:07.310;162F1D7D-8AFD-4780-8870-A96D858B946C;III;6;75;66;9;3;3
2660566;IN;Traject1;2018-05-11 09:06:32.323;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2660882;IN;Traject2;2018-05-11 09:23:01.257;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2661206;IN;Traject3;2018-05-11 09:43:59.070;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2661340;IN;Traject4;2018-05-11 09:52:25.027;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2661422;IN;Traject5;2018-05-11 09:58:49.227;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2661656;IN;Traject6;2018-05-11 10:24:45.380;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2663823;IN;Traject6;2018-05-14 15:38:26.773;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2664334;IN;Traject5;2018-05-14 16:06:10.100;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2664412;IN;Traject4;2018-05-14 16:23:36.703;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2664568;IN;Traject3;2018-05-14 16:27:55.563;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2664600;IN;Traject2;2018-05-14 16:33:44.827;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2664763;IN;Traject1;2018-05-14 16:47:23.923;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2665742;IN;Traject1;2018-05-25 07:03:21.093;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2666146;IN;Traject2;2018-05-25 07:20:30.597;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2666580;IN;Traject3;2018-05-25 07:41:50.180;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2666853;IN;Traject4;2018-05-25 07:50:40.280;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2667077;IN;Traject5;2018-05-25 07:58:59.710;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2667112;IN;Traject6;2018-05-25 09:03:04.093;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2669634;IN;Traject6;2018-05-28 15:29:26.070;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2670239;IN;Traject5;2018-05-28 16:06:07.490;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2670278;IN;Traject4;2018-05-28 16:37:03.673;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2670483;IN;Traject3;2018-05-28 16:41:53.330;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2670562;IN;Traject2;2018-05-28 16:48:23.213;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
2670740;IN;Traject1;2018-05-28 17:03:44.600;D3B64B63-F30F-490F-8B6B-412BA80CD64F;I;5;39;29;10;4;1
851859;IN;Traject1;2018-05-03 14:12:03.387;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
852515;IN;Traject2;2018-05-03 14:23:46.637;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
852693;IN;Traject3;2018-05-03 14:37:39.540;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
852772;IN;Traject4;2018-05-03 14:43:29.350;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
852799;IN;Traject5;2018-05-03 14:48:08.690;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
854068;IN;Traject6;2018-05-03 15:38:39.000;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
856554;IN;Traject6;2018-05-05 11:25:49.953;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
857580;IN;Traject5;2018-05-05 12:12:30.757;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
858587;IN;Traject4;2018-05-05 12:41:09.933;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
858614;IN;Traject3;2018-05-05 12:45:39.657;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
858779;IN;Traject2;2018-05-05 12:51:09.923;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
859560;IN;Traject1;2018-05-05 13:04:00.100;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
861286;IN;Traject1;2018-05-08 13:07:56.043;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
861819;IN;Traject2;2018-05-08 13:20:35.727;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
862729;IN;Traject3;2018-05-08 13:36:29.330;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
862854;IN;Traject4;2018-05-08 13:42:58.253;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
862883;IN;Traject5;2018-05-08 13:47:48.953;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
863366;IN;Traject6;2018-05-08 14:09:58.380;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
872082;IN;Traject5;2018-05-08 18:52:39.227;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
872534;IN;Traject4;2018-05-08 19:17:07.883;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
872557;IN;Traject3;2018-05-08 19:20:58.630;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
872763;IN;Traject2;2018-05-08 19:26:08.013;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
873051;IN;Traject1;2018-05-08 19:38:19.270;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
875239;IN;Traject1;2018-05-11 13:58:33.977;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
875914;IN;Traject2;2018-05-11 14:12:04.360;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
876363;IN;Traject3;2018-05-11 14:27:56.650;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
876799;IN;Traject4;2018-05-11 14:34:37.337;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
876830;IN;Traject5;2018-05-11 14:39:56.677;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
878114;IN;Traject6;2018-05-11 15:18:27.913;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1011583;IN;Traject5;2018-05-14 10:17:23.620;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1012369;IN;Traject4;2018-05-14 10:38:32.553;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1012392;IN;Traject3;2018-05-14 10:42:23.467;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1012688;IN;Traject2;2018-05-14 10:47:42.810;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1013201;IN;Traject1;2018-05-14 10:59:52.463;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1015805;IN;Traject1;2018-05-16 13:07:44.227;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1016464;IN;Traject2;2018-05-16 13:20:30.180;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1017095;IN;Traject3;2018-05-16 13:35:56.970;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1017397;IN;Traject4;2018-05-16 13:42:26.050;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1017777;IN;Traject5;2018-05-16 13:47:16.643;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1018691;IN;Traject6;2018-05-16 14:15:16.273;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1023954;IN;Traject6;2018-05-17 13:12:36.443;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1025121;IN;Traject5;2018-05-17 13:39:37.213;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1025778;IN;Traject4;2018-05-17 14:01:16.690;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1025802;IN;Traject3;2018-05-17 14:05:16.677;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1026011;IN;Traject2;2018-05-17 14:10:47.147;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1026617;IN;Traject1;2018-05-17 14:23:46.623;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1029769;IN;Traject1;2018-05-19 12:43:22.417;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1030556;IN;Traject2;2018-05-19 12:55:16.970;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1031482;IN;Traject3;2018-05-19 13:09:52.490;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1032004;IN;Traject4;2018-05-19 13:16:11.623;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1032119;IN;Traject5;2018-05-19 13:20:43.233;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1032789;IN;Traject6;2018-05-19 13:44:56.577;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1036206;IN;Traject6;2018-05-23 15:39:41.977;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1037264;IN;Traject5;2018-05-23 16:10:01.867;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1037628;IN;Traject4;2018-05-23 16:27:01.857;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1037652;IN;Traject3;2018-05-23 16:31:11.113;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1037727;IN;Traject2;2018-05-23 16:36:41.157;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1037936;IN;Traject1;2018-05-23 16:49:31.337;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
1040525;IN;Traject1;2018-05-24 20:56:19.490;F9168C3E-E541-40AC-86BC-7D5E8D67E7E3;I;5;39;34;5;4;1
