ID;Beweging;TrajectName;Timestamp;ShipID;CEMTKlasse;Width;Length;DimensionA;DimensionB;DimensionC;DimensionD
4124282;IN;Traject3;2018-05-11 10:06:31.080;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124282;UIT;Traject4;2018-05-11 10:06:31.080;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124320;IN;Traject2;2018-05-11 10:13:10.410;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124320;UIT;Traject3;2018-05-11 10:13:10.410;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124368;IN;Traject1;2018-05-11 10:27:10.317;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124368;UIT;Traject2;2018-05-11 10:27:10.317;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124487;IN;Traject1;2018-05-15 11:36:57.337;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124612;UIT;Traject1;2018-05-15 11:51:11.337;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124612;IN;Traject2;2018-05-15 11:51:11.337;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124943;UIT;Traject2;2018-05-15 12:08:23.497;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4124943;IN;Traject3;2018-05-15 12:08:23.497;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4125095;UIT;Traject3;2018-05-15 12:15:38.513;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4125095;IN;Traject4;2018-05-15 12:15:38.513;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4125209;UIT;Traject4;2018-05-15 12:20:55.263;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4125209;IN;Traject5;2018-05-15 12:20:55.263;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4126288;UIT;Traject5;2018-05-15 13:09:45.363;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4126288;IN;Traject6;2018-05-15 13:09:45.363;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
4126938;UIT;Traject6;2018-05-15 13:44:13.303;A09AC679-475C-4E9D-8D29-4329E2205181;I;5;39;29;10;4;1
129104;IN;Traject6;2018-05-10 14:48:25.587;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132082;UIT;Traject6;2018-05-10 15:38:15.137;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132082;IN;Traject5;2018-05-10 15:38:15.137;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132699;UIT;Traject5;2018-05-10 16:00:55.390;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132699;IN;Traject4;2018-05-10 16:00:55.390;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132868;UIT;Traject4;2018-05-10 16:07:04.563;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
132868;IN;Traject3;2018-05-10 16:07:04.563;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
133048;UIT;Traject3;2018-05-10 16:15:14.207;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
133048;IN;Traject2;2018-05-10 16:15:14.207;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
133694;UIT;Traject2;2018-05-10 16:34:54.863;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
133694;IN;Traject1;2018-05-10 16:34:54.863;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
135004;UIT;Traject1;2018-05-10 16:51:14.333;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
139453;IN;Traject1;2018-05-30 17:03:37.100;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
140790;IN;Traject2;2018-05-30 17:16:57.990;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
140790;UIT;Traject1;2018-05-30 17:16:57.990;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
141781;IN;Traject3;2018-05-30 17:33:04.773;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
141781;UIT;Traject2;2018-05-30 17:33:04.773;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
142698;UIT;Traject3;2018-05-30 17:39:54.680;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
142698;IN;Traject4;2018-05-30 17:39:54.680;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
142728;IN;Traject5;2018-05-30 17:45:04.947;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
142728;UIT;Traject4;2018-05-30 17:45:04.947;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
143834;IN;Traject6;2018-05-30 18:09:53.027;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
143834;UIT;Traject5;2018-05-30 18:09:53.027;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
145084;UIT;Traject6;2018-05-30 18:40:20.250;8F95AC07-1E40-49BC-8CB3-08E5B5EDE5CF;II;5;50;40;10;2;3
633402;UIT;Traject6;2018-05-09 09:16:15.940;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
633402;IN;Traject5;2018-05-09 09:16:15.940;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
634949;UIT;Traject5;2018-05-09 09:47:06.210;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
634949;IN;Traject4;2018-05-09 09:47:06.210;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635236;UIT;Traject4;2018-05-09 09:51:16.647;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635236;IN;Traject3;2018-05-09 09:51:16.647;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635268;UIT;Traject3;2018-05-09 09:56:45.757;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635268;IN;Traject2;2018-05-09 09:56:45.757;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635917;UIT;Traject2;2018-05-09 10:09:45.790;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
635917;IN;Traject1;2018-05-09 10:09:45.790;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
636605;UIT;Traject1;2018-05-09 10:20:06.837;54CA9BE4-DE7D-4644-8E23-2779ABE2E996;Vb;12;110;104;6;4;8
3343068;IN;Traject6;2018-05-03 10:15:36.773;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3344456;IN;Traject5;2018-05-03 11:04:25.263;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3344456;UIT;Traject6;2018-05-03 11:04:25.263;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345619;IN;Traject4;2018-05-03 12:06:55.223;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345619;UIT;Traject5;2018-05-03 12:06:55.223;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345688;IN;Traject3;2018-05-03 12:11:27.660;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345688;UIT;Traject4;2018-05-03 12:11:27.660;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345865;IN;Traject2;2018-05-03 12:18:55.443;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3345865;UIT;Traject3;2018-05-03 12:18:55.443;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3346209;IN;Traject1;2018-05-03 12:39:46.353;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3346209;UIT;Traject2;2018-05-03 12:39:46.353;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3346526;UIT;Traject1;2018-05-03 12:50:25.400;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3347857;IN;Traject1;2018-05-16 11:58:32.343;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3348405;UIT;Traject1;2018-05-16 12:13:08.783;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3348405;IN;Traject2;2018-05-16 12:13:08.783;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349009;UIT;Traject2;2018-05-16 12:32:03.753;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349009;IN;Traject3;2018-05-16 12:32:03.753;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349181;UIT;Traject3;2018-05-16 12:38:52.880;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349181;IN;Traject4;2018-05-16 12:38:52.880;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349345;IN;Traject5;2018-05-16 12:44:12.660;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3349345;UIT;Traject4;2018-05-16 12:44:12.660;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3350008;UIT;Traject5;2018-05-16 13:21:32.760;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3350008;IN;Traject6;2018-05-16 13:21:32.760;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3350728;UIT;Traject6;2018-05-16 13:54:13.030;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3353997;IN;Traject6;2018-05-23 18:31:24.940;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3354613;IN;Traject5;2018-05-23 19:02:04.773;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3354613;UIT;Traject6;2018-05-23 19:02:04.773;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355240;IN;Traject4;2018-05-23 19:33:23.043;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355240;UIT;Traject5;2018-05-23 19:33:23.043;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355272;IN;Traject3;2018-05-23 19:38:44.557;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355272;UIT;Traject4;2018-05-23 19:38:44.557;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355444;IN;Traject2;2018-05-23 19:45:23.480;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355444;UIT;Traject3;2018-05-23 19:45:23.480;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355900;UIT;Traject2;2018-05-23 20:04:33.357;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3355900;IN;Traject1;2018-05-23 20:04:33.357;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
3356332;UIT;Traject1;2018-05-23 20:18:33.283;C4503B95-CEDD-4CBB-851B-D13817D72BB7;III;8;73;58;15;3;5
114799;IN;Traject1;2018-05-12 07:06:37.197;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
115129;UIT;Traject1;2018-05-12 07:21:17.827;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
115129;IN;Traject2;2018-05-12 07:21:17.827;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117090;UIT;Traject2;2018-05-12 07:38:52.703;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117090;IN;Traject3;2018-05-12 07:38:52.703;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117354;UIT;Traject3;2018-05-12 07:46:32.717;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117354;IN;Traject4;2018-05-12 07:46:32.717;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117385;UIT;Traject4;2018-05-12 07:51:51.360;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
117385;IN;Traject5;2018-05-12 07:51:51.360;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
119411;IN;Traject6;2018-05-12 08:14:32.520;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
119411;UIT;Traject5;2018-05-12 08:14:32.520;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
121885;UIT;Traject6;2018-05-12 08:48:11.430;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
126691;IN;Traject6;2018-05-15 08:26:18.703;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
128523;UIT;Traject6;2018-05-15 09:24:26.447;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
128523;IN;Traject5;2018-05-15 09:24:26.447;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129178;UIT;Traject5;2018-05-15 09:46:08.667;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129178;IN;Traject4;2018-05-15 09:46:08.667;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129465;IN;Traject3;2018-05-15 09:49:57.713;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129465;UIT;Traject4;2018-05-15 09:49:57.713;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129846;UIT;Traject3;2018-05-15 09:55:18.137;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
129846;IN;Traject2;2018-05-15 09:55:18.137;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
130132;UIT;Traject2;2018-05-15 10:07:38.137;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
130132;IN;Traject1;2018-05-15 10:07:38.137;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
130469;UIT;Traject1;2018-05-15 10:18:07.483;90F8CA11-F2DB-40BF-A3DB-10DEFBB4E59E;I;5;39;33;6;2;3
3832143;UIT;Traject2;2018-05-07 08:55:51.673;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832143;IN;Traject3;2018-05-07 08:55:51.673;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832211;UIT;Traject3;2018-05-07 09:02:40.567;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832211;IN;Traject4;2018-05-07 09:02:40.567;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832236;UIT;Traject4;2018-05-07 09:07:39.393;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832236;IN;Traject5;2018-05-07 09:07:39.393;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832376;UIT;Traject5;2018-05-07 09:31:20.507;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832376;IN;Traject6;2018-05-07 09:31:20.507;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832621;IN;Traject5;2018-05-09 09:18:29.987;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832621;UIT;Traject6;2018-05-09 09:18:29.987;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832800;IN;Traject4;2018-05-09 09:48:28.943;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832800;UIT;Traject5;2018-05-09 09:48:28.943;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832823;IN;Traject3;2018-05-09 09:52:48.070;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832823;UIT;Traject4;2018-05-09 09:52:48.070;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832844;IN;Traject2;2018-05-09 09:58:20.837;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3832844;UIT;Traject3;2018-05-09 09:58:20.837;95B8B4AF-F201-4967-87A0-915E09A3F152;I;5;39;33;6;4;1
3960592;IN;Traject6;2018-05-10 19:08:15.303;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960788;UIT;Traject6;2018-05-10 19:41:55.527;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960788;IN;Traject5;2018-05-10 19:41:55.527;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960932;UIT;Traject5;2018-05-10 20:06:14.233;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960932;IN;Traject4;2018-05-10 20:06:14.233;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960968;IN;Traject3;2018-05-10 20:12:14.450;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3960968;UIT;Traject4;2018-05-10 20:12:14.450;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3961008;IN;Traject2;2018-05-10 20:19:45.093;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3961008;UIT;Traject3;2018-05-10 20:19:45.093;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3964859;IN;Traject1;2018-05-11 07:19:36.640;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3964859;UIT;Traject2;2018-05-11 07:19:36.640;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3965138;UIT;Traject1;2018-05-11 07:37:56.687;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3965974;IN;Traject1;2018-05-15 06:27:35.003;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966265;UIT;Traject1;2018-05-15 06:38:31.893;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966265;IN;Traject2;2018-05-15 06:38:31.893;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966372;IN;Traject3;2018-05-15 06:53:16.613;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966372;UIT;Traject2;2018-05-15 06:53:16.613;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966404;UIT;Traject3;2018-05-15 06:58:46.913;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966404;IN;Traject4;2018-05-15 06:58:46.913;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966430;UIT;Traject4;2018-05-15 07:03:25.147;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966430;IN;Traject5;2018-05-15 07:03:25.147;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966689;UIT;Traject5;2018-05-15 07:48:15.247;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966689;IN;Traject6;2018-05-15 07:48:15.247;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3966830;UIT;Traject6;2018-05-15 08:12:55.827;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967425;IN;Traject6;2018-05-17 14:14:53.123;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967744;UIT;Traject6;2018-05-17 15:10:14.973;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967744;IN;Traject5;2018-05-17 15:10:14.973;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967945;IN;Traject4;2018-05-17 15:44:14.383;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967945;UIT;Traject5;2018-05-17 15:44:14.383;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967981;IN;Traject3;2018-05-17 15:50:13.383;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3967981;UIT;Traject4;2018-05-17 15:50:13.383;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3968027;IN;Traject2;2018-05-17 15:58:03.370;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3968027;UIT;Traject3;2018-05-17 15:58:03.370;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3968145;IN;Traject1;2018-05-17 16:18:33.263;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3968145;UIT;Traject2;2018-05-17 16:18:33.263;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3968392;UIT;Traject1;2018-05-17 16:34:17.920;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969099;IN;Traject1;2018-05-18 19:32:20.237;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969331;UIT;Traject1;2018-05-18 19:43:23.597;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969331;IN;Traject2;2018-05-18 19:43:23.597;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969484;IN;Traject3;2018-05-18 19:59:00.817;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969484;UIT;Traject2;2018-05-18 19:59:00.817;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969518;UIT;Traject3;2018-05-18 20:04:59.117;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969518;IN;Traject4;2018-05-18 20:04:59.117;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969544;UIT;Traject4;2018-05-18 20:09:49.070;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969544;IN;Traject5;2018-05-18 20:09:49.070;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969862;UIT;Traject5;2018-05-18 21:03:59.170;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969862;IN;Traject6;2018-05-18 21:03:59.170;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3969987;UIT;Traject6;2018-05-18 21:29:00.033;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3978755;IN;Traject6;2018-05-24 20:25:03.533;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979013;UIT;Traject6;2018-05-24 21:09:12.977;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979013;IN;Traject5;2018-05-24 21:09:12.977;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979157;IN;Traject4;2018-05-24 21:34:21.057;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979157;UIT;Traject5;2018-05-24 21:34:21.057;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979199;IN;Traject3;2018-05-24 21:41:32.603;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979199;UIT;Traject4;2018-05-24 21:41:32.603;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979253;UIT;Traject3;2018-05-24 21:51:12.637;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979253;IN;Traject2;2018-05-24 21:51:12.637;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979402;UIT;Traject2;2018-05-24 22:17:21.327;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979402;IN;Traject1;2018-05-24 22:17:21.327;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3979733;UIT;Traject1;2018-05-24 22:35:47.283;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3980583;IN;Traject1;2018-05-25 20:45:32.293;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3980880;IN;Traject2;2018-05-25 20:57:41.543;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3980880;UIT;Traject1;2018-05-25 20:57:41.543;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984302;IN;Traject3;2018-05-26 06:29:45.497;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984302;UIT;Traject2;2018-05-26 06:29:45.497;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984334;UIT;Traject3;2018-05-26 06:35:16.497;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984334;IN;Traject4;2018-05-26 06:35:16.497;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984359;UIT;Traject4;2018-05-26 06:39:25.420;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984359;IN;Traject5;2018-05-26 06:39:25.420;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
3984518;UIT;Traject5;2018-05-26 07:06:26.720;FF27F746-6D64-4136-9116-FD6FB54F7DF5;III;8;73;63;10;6;2
