354.13
80.00
31.27
285.90
16.38
58.67
1.75
38.10
22.63
200.22
901.32
9.53
22.83
34.67
60.62
20.95
38.77
9.03
2.22
1.15
46.92
44.68
68.42
96.38
19.23
8.72
97.53
42.45
7.65
104.40
3.42
51.32
12.97
175.45
263.43
13.58
7.12
15.98
6.53
40.47
50.35
15.20
46.48
2.05
31.35
26.58
4.58
47.52
6.00
26.90
46.32
36.10
57.05
2.43
3.87
5.50
12.17
52.85
56.83
29.90
1.30
95.17
108.08
137.08
4.18
29.83
7.02
440.68
113.82
14.58
5.88
30.57
59.13
25.13
4.98
54.65
5.28
8.68
43.35
6.05
7.37
41.67
8.78
13.03
87.60
2.73
80.77
48.75
8.37
49.15
13.42
21.12
23.03
19.45
53.32
35.12
17.45
572.20
54.55
7.33
44.25
78.93
6.50
15.40
16.65
39.18
5.52
26.78
17.22
26.77
13.10
7.47
45.38
12.57
28.30
2.03
92.52
0.10
13.23
81.32
37.42
902.98
96.73
9.95
20.07
5.20
41.18
30.02
152.62
162.62
164.40
600.02
1.12
9.50
23.45
9.73
1.78
48.13
40.73
16.30
14.52
12.02
37.75
15.78
1.65
33.67
8.38
25.17
39.38
10.98
12.77
81.80
33.07
28.22
40.13
39.08
28.60
76.57
94.95
132.58
2.48
470.20
23.07
5.97
40.15
3.32
33.43
79.52
72.08
1.98
0.00
10.72
11.40
1.65
74.33
2.42
0.80
3.05
4.65
30.65
9.55
26.72
17.55
26.95
14.87
11.87
14.90
36.37
51.60
47.85
44.82
22.40
42.95
23.07
38.50
82.23
33.57
134.52
25.97
354.37
34.67
40.68
2.23
29.73
22.45
35.25
15.30
3.58
79.10
19.73
24.23
15.17
50.35
72.78
8.27
12.92
14.85
144.98
32.02
21.57
32.57
49.40
0.53
99.92
69.37
82.18
378.55
24.07
8.47
38.95
39.23
30.62
17.83
3.27
60.78
78.23
28.62
13.58
20.03
40.68
1.83
8.65
79.47
5.88
34.12
29.03
36.15
66.58
40.02
11.05
55.27
44.83
5.88
19.33
6.08
31.92
88.28
4.77
478.07
7.25
0.98
76.72
78.27
34.95
11.48
4.73
2.00
17.37
75.47
32.97
15.48
20.43
70.15
11.63
2.67
39.05
24.27
100.63
9.32
48.23
97.75
17.17
4.98
56.20
79.07
3.32
4.08
21.27
561.72
3.30
52.77
16.47
0.97
1.25
10.25
23.13
11.35
53.75
13.90
108.10
24.72
10.20
42.70
12.23
0.03
18.03
28.20
161.73
16.08
82.13
